origin_city_name	Category	origin_store_name	Origin Lat Long	origin_loccode	destination_store_name	destination_city_name	DH Lat Long	destination_loccode	Inter/Intra Movement	Final Veh Restiction	Milk Run Pairs	Shift	OTR	MH Dock In	MH Dock Out	MH Out	TT (Primary)	DH In	To be removed	DH Out	MH In	Arrival Delta	TT (secondary)	Final TT	Source-Destination City Lane	Source MH-Destination City Lane	via	LHIC Distance	Freqency	"Primary 
MH Cut Off"	"Secondary
MH Cut Off"	DH Cut off (D, D+1, D+2, D+3)	Distance (One - way)	MH-DH THOR	MH-DH THOR Duplicate Key	Secondary Veh	Effective	Remarks	Planned Vehicles	DH Out Cut off (D, D+1, D+2, D+3)	"Primary 
MH In Cut Off"	unique store ID	Key final	check	TT	DO	dh in	1	D	2
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Singapura	Bengaluru	13.090409,77.53952	BLR128S	Intra	20FT_TRUCK	7	Night	8:00:00 PM	8:30:00 PM	9:00:00 PM	9:15:00 PM	3:15:00	12:30:00 AM		1:30:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						2:10:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-GUNJUR	Bengaluru	12.9286633,77.7380822	BLR087S	Intra	14FT_TRUCK	8	Night	8:00:00 PM	8:30:00 PM	9:00:00 PM	9:15:00 PM	4:25:00	1:40:00 AM		2:40:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						3:30:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-INDIRANAGAR NEW	Bengaluru	12.962298,77.645909	BLR044S	Intra	17FT_TRUCK	8	Day	8:00:00 AM	8:30:00 AM	11:00:00 AM	11:15:00 AM	2:55:00	2:10:00 PM		3:10:00 PM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D				1			1						2:20:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Sarjapur-2	Bengaluru	12.9026566,77.6613229	BLR079S	Intra	14FT_TRUCK	8	Night	8:00:00 PM	8:30:00 PM	9:00:00 PM	9:15:00 PM	2:55:00	12:10:00 AM		1:10:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						2:00:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR- Sonnenahalli New	Bengaluru	12.9617011886488,77.4990148182513	BLR012S	Intra	14FT_TRUCK	9	Day	8:00:00 AM	8:30:00 AM	9:00:00 AM	9:15:00 AM	6:00:00	3:15:00 PM		4:15:00 PM				2:50:00	Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru	Direct	35	Daily	D		D	34	BLR271M-BLR012S	1	1	2-Sep		1			1	KTPL_BLR-COLD-FMCG-MH-NELAMANGLABLR- Sonnenahalli New	0	2:50:00	1:15:00 PM	12:15:00 PM			
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Mico Layout Network	Bengaluru	12.87771825,77.64508193	BLR011S	Intra	10FT_TRUCK	9	Night	8:00:00 PM	8:30:00 PM	9:00:00 PM	9:15:00 PM	5:55:00	3:10:00 AM		4:10:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						3:50:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Mico layout network-2	Bengaluru	12.9036895968,77.628577654	BLR102S	Intra	14FT_TRUCK	9	Night	8:00:00 PM	8:30:00 PM	9:00:00 PM	9:15:00 PM	4:25:00	1:40:00 AM		2:40:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						2:45:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Mico layout New	Bengaluru	12.892833,77.628083	BLR183S	Intra	14FT_TRUCK	9	Night	8:00:00 PM	8:30:00 PM	9:00:00 PM	9:15:00 PM	2:55:00	12:10:00 AM		1:10:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						1:45:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-RR Nagar Network	Bengaluru	12.9031547,77.51191762	BLR115S	Intra	20FT_TRUCK	9	Day	8:00:00 AM	8:30:00 AM	9:00:00 AM	9:15:00 AM	4:30:00	1:45:00 PM		2:45:00 PM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D				1			1						4:10:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-RR NAGAR NEW	Bengaluru	12.920088, 77.522707	BLR274S	Intra	20FT_TRUCK	9	Day	8:00:00 AM	8:30:00 AM	9:00:00 AM	9:15:00 AM	3:00:00	12:15:00 PM		1:15:00 PM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D				1			1						5:05:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-ITPL Layout	Bengaluru	12.96191262,77.71678497	BLR178S	Intra	20FT_TRUCK	10	Night	8:30:00 PM	9:00:00 PM	9:30:00 PM	9:45:00 PM	2:55:00	12:40:00 AM		1:40:00 AM				2:00:00	Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru	Direct	54	Daily	D		D+1	51	BLR271M-BLR178S	1	1	2-Sep		1			1	KTPL_BLR-COLD-FMCG-MH-NELAMANGLABLR-ITPL Layout	0	2:00:00	12:55:00 AM	11:55:00 PM			
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-JAYANAGAR New	Bengaluru	12.941703,77.580188	BLR092S	Intra	14FT_TRUCK	10	Day	8:30:00 AM	9:00:00 AM	9:30:00 AM	9:45:00 AM	2:55:00	12:40:00 PM		1:40:00 PM				3:35:00	Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru	Direct	40	Daily	D		D	38	BLR271M-BLR092S	1	1	2-Sep		1			1	KTPL_BLR-COLD-FMCG-MH-NELAMANGLABLR-JAYANAGAR New	0	3:35:00	2:30:00 PM	1:30:00 PM			
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Sarjapur New	Bengaluru	12.90853465,77.67692834	BLR237S	Intra	17FT_TRUCK	10	Night	8:30:00 PM	9:00:00 PM	9:30:00 PM	9:45:00 PM	4:30:00	2:15:00 AM		3:15:00 AM				3:15:00	Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru	Direct	68	Daily	D		D+1	65	BLR271M-BLR237S	0	1	2-Sep		1			1	KTPL_BLR-COLD-FMCG-MH-NELAMANGLABLR-Sarjapur New	0	3:15:00	2:10:00 AM	1:25:00 AM			
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-VIJAY NAGAR	Bengaluru	12.96845,77.5381	BLR031S	Intra	14FT_TRUCK	10	Day	8:30:00 AM	9:00:00 AM	9:30:00 AM	9:45:00 AM	4:25:00	2:10:00 PM		3:10:00 PM				2:15:00	Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru	Direct	35	Daily	D		D	33	BLR271M-BLR031S	1	1	2-Sep		1			1	KTPL_BLR-COLD-FMCG-MH-NELAMANGLABLR-VIJAY NAGAR	0	2:15:00	1:10:00 PM	12:10:00 PM			
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Vijay Nagar Network	Bengaluru	12.960476,77.519569	BLR060S	Intra	20FT_TRUCK	10	Day	8:30:00 AM	9:00:00 AM	9:30:00 AM	9:45:00 AM	5:55:00	3:40:00 PM		4:40:00 PM				1:10:00	Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru	Direct	35	Daily	D		D	33	BLR271M-BLR060S	1	1	2-Sep		1			1	KTPL_BLR-COLD-FMCG-MH-NELAMANGLABLR-Vijay Nagar Network	0	1:10:00	12:05:00 PM	11:05:00 AM			
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-27th Main Road	Bengaluru	12.92066697,77.64927694	BLR181S	Intra	14FT_TRUCK	11	Night	8:30:00 PM	9:00:00 PM	9:30:00 PM	9:45:00 PM	5:45:00	3:30:00 AM		4:30:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						3:55:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Doddakannelli	Bengaluru	12.905929,77.697433	BLR081S	Intra	17FT_TRUCK	11	Day	8:30:00 AM	9:00:00 AM	9:30:00 AM	9:45:00 AM	5:55:00	3:40:00 PM		4:40:00 PM				3:55:00	Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru	Direct	73	Daily	D		D	69	BLR271M-BLR081S	1	1	2-Sep		1			1	KTPL_BLR-COLD-FMCG-MH-NELAMANGLABLR-Doddakannelli	0	3:55:00	2:50:00 PM	1:50:00 PM			
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-GUNJUR Network	Bengaluru	12.93949838,77.72908936	BLR017S	Intra	17FT_TRUCK	11	Day	8:30:00 AM	9:00:00 AM	9:30:00 AM	9:45:00 AM	4:25:00	2:10:00 PM		3:10:00 PM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D				1			1						5:10:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Koramangala Network	Bengaluru	12.9444629,77.6181869	BLR038S	Intra	20FT_TRUCK	11	Night	8:30:00 PM	9:00:00 PM	9:30:00 PM	9:45:00 PM	4:15:00	2:00:00 AM		3:00:00 AM				2:45:00	Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru	Direct	43	Daily	D		D+1	41	BLR271M-BLR038S	0	1	2-Sep		1			1	KTPL_BLR-COLD-FMCG-MH-NELAMANGLABLR-Koramangala Network	0	2:45:00	1:40:00 AM	12:55:00 AM			
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Marathahalli 2	Bengaluru	12.974679980246,77.6970017422899	BLR023S	Intra	17FT_TRUCK	11	Day	8:30:00 AM	9:00:00 AM	9:30:00 AM	9:45:00 AM	2:55:00	12:40:00 PM		1:40:00 PM				2:35:00	Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru	Direct	52	Daily	D		D	49	BLR271M-BLR023S	1	1	2-Sep		1			1	KTPL_BLR-COLD-FMCG-MH-NELAMANGLABLR-Marathahalli 2	0	2:35:00	1:30:00 PM	12:30:00 PM			
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Belathur	Bengaluru	12.9996667,77.7464722	BLR189S	Intra	20FT_TRUCK	12	Night	8:30:00 PM	9:00:00 PM	9:30:00 PM	9:45:00 PM	5:45:00	3:30:00 AM		4:30:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						4:15:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-JP Nagar Network-2	Bengaluru	12.887526,77.586572	BLR108S	Intra	17FT_TRUCK	12	Day	8:30:00 AM	9:00:00 AM	9:30:00 AM	9:45:00 AM	3:00:00	12:45:00 PM		1:45:00 PM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D				1			1						14:30:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-JP Nagar New	Bengaluru	12.8942, 77.5845	BLR265S	Intra	14FT_TRUCK	12	Day	8:30:00 AM	9:00:00 AM	9:30:00 AM	9:45:00 AM	4:30:00	2:15:00 PM		3:15:00 PM				15:30:00	Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru	Direct	58	Daily	D		D	55	BLR271M-BLR265S	0	1	2-Sep		1			1	KTPL_BLR-COLD-FMCG-MH-NELAMANGLABLR-JP Nagar New	0	15:30:00	2:25:00 AM	1:25:00 AM			
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Kumaraswamy Layout	Bengaluru	12.89481283,77.56436304	BLR160S	Intra	14FT_TRUCK	12	Day	8:30:00 AM	9:00:00 AM	9:30:00 AM	9:45:00 AM	6:00:00	3:45:00 PM		4:45:00 PM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D				1			1						13:25:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Sattava East	Bengaluru	13.02716623,77.74726407	BLR137S	Intra	20FT_TRUCK	12	Night	8:30:00 PM	9:00:00 PM	9:30:00 PM	9:45:00 PM	4:15:00	2:00:00 AM		3:00:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						3:10:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Seegehalli	Bengaluru	13.019792,77.724615	BLR238S	Intra	14FT_TRUCK	12	Night	8:30:00 PM	9:00:00 PM	9:30:00 PM	9:45:00 PM	2:45:00	12:30:00 AM		1:30:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						2:00:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Anjanapura	Bengaluru	12.8603494806,77.5417184061	BLR147S	Intra	20FT_TRUCK	13	Day	9:00:00 AM	9:30:00 AM	10:00:00 AM	10:15:00 AM	2:55:00	1:10:00 PM		2:10:00 PM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D				1			1						1:35:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Bellandur-3	Bengaluru	12.9382809699,77.6954676998	BLR090S	Intra	20FT_TRUCK	13	Night	9:00:00 PM	9:30:00 PM	10:00:00 PM	10:15:00 PM	4:15:00	2:30:00 AM		3:30:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						2:50:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Narayana reddy Layout	Bengaluru	12.939045,77.62645	BLR213S	Intra	17FT_TRUCK	13	Night	9:00:00 PM	9:30:00 PM	10:00:00 PM	10:15:00 PM	2:45:00	1:00:00 AM		2:00:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						1:35:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-TMC Layout	Bengaluru	12.91025,77.58977	BLR256S	Intra	8FT_TRUCK	13	Day	9:00:00 AM	9:30:00 AM	10:00:00 AM	10:15:00 AM	5:55:00	4:10:00 PM		5:00:00 PM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D				1			1						3:55:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Carmelaram	Bengaluru	12.908522,77.71151	BLR219S	Intra	17FT_TRUCK	14	Night	9:00:00 PM	9:30:00 PM	10:00:00 PM	10:15:00 PM	5:45:00	4:00:00 AM		5:00:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						4:13:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Choodasandra	Bengaluru	12.8821174,77.6733285	BLR121S	Intra	10FT_TRUCK	14	Night	9:00:00 PM	9:30:00 PM	10:00:00 PM	10:15:00 PM	2:55:00	1:10:00 AM		2:20:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						2:10:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Junnasandra	Bengaluru	12.90252,77.68669	BLR223S	Intra	17FT_TRUCK	14	Night	9:00:00 PM	9:30:00 PM	10:00:00 PM	10:15:00 PM	4:25:00	2:40:00 AM		3:40:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						3:13:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Kudlu	Bengaluru	12.8906552,77.6456667	BLR126S	Intra	14FT_TRUCK	14	Day	9:00:00 AM	9:30:00 AM	10:00:00 AM	10:15:00 AM	4:25:00	2:40:00 PM		3:40:00 PM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D				1			1						2:35:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Silver County	Bengaluru	12.89366814,77.66299978	BLR215S	Intra	10FT_TRUCK	14	Day	9:00:00 AM	9:30:00 AM	10:00:00 AM	10:15:00 AM	2:55:00	1:10:00 PM		2:10:00 PM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D				1			1						1:35:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Banjara Layout	Bengaluru	13.03608037,77.66570773	BLR150S	Intra	14FT_TRUCK	15	Day	9:00:00 AM	9:30:00 AM	10:00:00 AM	10:15:00 AM	2:30:00	12:45:00 PM		1:45:00 PM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D				1			1						3:55:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Kalyan Nagar Network	Bengaluru	13.01482,77.62778	BLR059S	Intra	20FT_TRUCK	15	Night	9:00:00 PM	9:30:00 PM	10:00:00 PM	10:15:00 PM	5:15:00	3:30:00 AM		4:30:00 AM				15:55:00	Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru	Direct	40	Daily	D		D+1	38	BLR271M-BLR059S	1	1	2-Sep		1			1	KTPL_BLR-COLD-FMCG-MH-NELAMANGLABLR-Kalyan Nagar Network	0	15:55:00	3:20:00 PM	2:35:00 PM			
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Kasturinagar	Bengaluru	13.0047881,77.6629972	BLR177S	Intra	14FT_TRUCK	15	Day	9:00:00 AM	9:30:00 AM	10:00:00 AM	10:15:00 AM	5:30:00	3:45:00 PM		4:45:00 PM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D				1			1						2:35:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Ramamurthy Nagar Network	Bengaluru	13.01813845,77.6597251	BLR071S	Intra	22FT_TRUCK	15	Night	9:00:00 PM	9:30:00 PM	10:00:00 PM	10:15:00 PM	2:25:00	12:40:00 AM		1:40:00 AM				13:30:00	Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru	Direct	41	Daily	D		D+1	40	BLR271M-BLR071S	1	1	2-Sep		1			1	KTPL_BLR-COLD-FMCG-MH-NELAMANGLABLR-Ramamurthy Nagar Network	0	13:30:00	12:55:00 PM	11:55:00 AM			
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-RAMAMURTHY NAGAR NEW	Bengaluru	13.0336210723245,77.6859373693682	BLR075S	Intra	14FT_TRUCK	15	Night	9:00:00 PM	9:30:00 PM	10:00:00 PM	10:15:00 PM	3:45:00	2:00:00 AM		3:00:00 AM				14:35:00	Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru	Direct	46	Daily	D		D+1	44	BLR271M-BLR075S	1	1	2-Sep		1			1	KTPL_BLR-COLD-FMCG-MH-NELAMANGLABLR-RAMAMURTHY NAGAR NEW	0	14:35:00	2:00:00 PM	1:10:00 PM			
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Abbigere	Bengaluru	13.074063,77.519827	BLR151S	Intra	20FT_TRUCK	16	Night	9:30:00 PM	10:00:00 PM	10:30:00 PM	10:45:00 PM	1:30:00	12:15:00 AM		1:15:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						0:05:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-BHADRAPPA LAYOUT NETWORK	Bengaluru	13.05902074,77.58133229	BLR028S	Intra	20FT_TRUCK	16	Night	9:30:00 PM	10:00:00 PM	10:30:00 PM	10:45:00 PM	3:00:00	1:45:00 AM		2:45:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						1:20:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Budigere Cross	Bengaluru	13.063784,77.741966	BLR027S	Intra	20FT_TRUCK	16	Day	9:30:00 AM	10:00:00 AM	10:30:00 AM	10:45:00 AM	5:25:00	4:10:00 PM		5:10:00 PM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D				1			1						3:10:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Dooravani Nagar	Bengaluru	13.01020348,77.66771313	BLR227S	Intra	20FT_TRUCK	16	Day	9:30:00 AM	10:00:00 AM	10:30:00 AM	10:45:00 AM	3:55:00	2:40:00 PM		3:40:00 PM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D				1			1						1:50:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-TC Palaya	Bengaluru	13.0227934928,77.6880222145	BLR220S	Intra	8FT_TRUCK	16	Day	9:30:00 AM	10:00:00 AM	10:30:00 AM	10:45:00 AM	2:25:00	1:10:00 PM		2:10:00 PM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D				1			1						4:35:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-Vidyaranyapura	Bengaluru	13.0695733,77.5589887	BLR130S	Intra	20FT_TRUCK	16	Night	9:30:00 PM	10:00:00 PM	10:30:00 PM	10:45:00 PM	4:30:00	3:15:00 AM		4:15:00 AM				2:20:00	Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru	Direct	32	Daily	D		D+1	30	BLR271M-BLR130S	0	1	2-Sep		1			1	KTPL_BLR-COLD-FMCG-MH-NELAMANGLABLR-Vidyaranyapura	0	2:20:00	2:15:00 AM	1:40:00 AM			
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-BANNERGHATTA	Bengaluru	12.87747,77.60264	BLR056S	Intra	20FT_TRUCK	17	Night	9:30:00 PM	10:00:00 PM	10:30:00 PM	10:45:00 PM	4:15:00	3:00:00 AM		4:00:00 AM					Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru				D		D+1				1			1						3:05:00					
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-HEBBAL NEW	Bengaluru	13.0324086,77.61231342	BLR033S	Intra	17FT_TRUCK	17	Day	9:30:00 AM	10:00:00 AM	10:30:00 AM	10:45:00 AM	2:25:00	1:10:00 PM		2:10:00 PM				1:40:00	Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru	Direct	37	Daily	D		D	35	BLR271M-BLR033S	1	1	2-Sep		1			1	KTPL_BLR-COLD-FMCG-MH-NELAMANGLABLR-HEBBAL NEW	0	1:40:00	1:35:00 PM	12:35:00 PM			
Bengaluru	Cold	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA	13.134889, 77.407806	BLR271M	BLR-JP Nagar Network	Bengaluru	12.9132264799805,77.5730063365505	BLR013S	Intra	14FT_TRUCK	17	Night	9:30:00 PM	10:00:00 PM	10:30:00 PM	10:45:00 PM	2:45:00	1:30:00 AM		2:30:00 AM				1:50:00	Bengaluru-Bengaluru	KTPL_BLR-COLD-FMCG-MH-NELAMANGLA-Bengaluru	Direct	44	Daily	D		D+1	42	BLR271M-BLR013S	0	1	2-Sep		1			1	KTPL_BLR-COLD-FMCG-MH-NELAMANGLABLR-JP Nagar Network	0	1:50:00	1:45:00 AM	12:45:00 AM			
